ds,y,SMA,RSI,MACD,MOM,,Not Adjusted
2/17/04,1.103083,22.752,54.912,0.2321,0.64,,
2/13/04,1.095462,22.688,69.3111,0.2164,1.11,,
2/12/04,1.130231,22.577,67.4685,0.195,1.04,,
2/11/04,1.133565,22.473,60.61,0.1861,0.25,,
2/10/04,1.09451,22.448,53.4532,0.1941,-0.41,,
2/9/04,1.079745,22.489,53.4532,0.2144,0.16,,
2/6/04,1.08165,22.473,50.8361,0.2412,0.2,,
2/5/04,1.067837,22.453,39.4885,0.277,-0.74,,
2/4/04,1.037831,22.527,41.9801,0.3207,-0.7,,
2/3/04,1.060217,22.597,46.3686,0.3583,-0.37,,
2/2/04,1.063075,22.634,48.8182,0.3888,-0.536,,
1/30/04,1.074505,22.6876,53.2488,0.4143,-0.2,,
1/29/04,1.080221,22.7076,51.6989,0.4353,-1.77,,
1/28/04,1.0726,22.8846,54.8217,0.4559,-1.86,,
1/27/04,1.098796,23.0706,57.6577,0.4728,-0.13,,
1/26/04,1.095938,23.0836,50.7835,0.4897,-0.77,,
1/23/04,1.074505,23.1606,47.9834,0.5114,-0.59,,
1/22/04,1.056406,23.2196,51.9069,0.5266,0.46,,
1/21/04,1.076887,23.1736,53.6913,0.5263,0.45,,
1/20/04,1.082602,23.1286,53.3822,0.5112,1.25,,
1/16/04,1.082126,23.0036,57.11,0.4795,1.446,,
1/15/04,1.088318,22.859,56.6419,0.4247,1.59,,
1/14/04,1.152617,22.7,76.1403,0.3478,3.22,,
1/13/04,1.148806,22.378,81.317,0.2423,3.79,,
1/12/04,1.130231,21.999,72.7609,0.1383,2.81,,
1/9/04,1.095462,21.718,74.1501,0.0539,3.51,,
1/8/04,1.112609,21.367,71.4134,-0.0308,2.9,,
1/7/04,1.075934,21.077,65.1045,-0.1069,2.45,,
1/6/04,1.05212,20.832,67.8357,-0.1731,2.06,,
1/5/04,1.05593,20.626,59.3416,-0.237,1.52,,
1/2/04,1.013541,20.474,61.6361,-0.2887,1.47,,
12/31/03,1.017827,20.327,59.466,-0.3389,1.16,,
12/30/03,1.013541,20.211,57.6327,-0.3799,-0.31,,
12/29/03,1.007349,20.242,54.7042,-0.4092,-0.41,,
12/26/03,0.989726,20.283,47.9941,-0.4233,0.1,,
12/24/03,0.972104,20.273,38.8172,-0.4201,-0.73,,
12/23/03,0.943526,20.346,41.0963,-0.4055,-1.23,,
12/22/03,0.945432,20.469,36.686,-0.3913,-1.13,,
12/19/03,0.938287,20.582,41.9497,-0.375,-0.71,,
12/18/03,0.954481,20.653,37.624,-0.3655,-1.04,,
12/17/03,0.94686,20.757,39.2582,-0.3552,-1.46,,
12/16/03,0.958291,20.903,40.219,-0.3531,-1.41,,
12/15/03,0.960672,21.044,54.3726,-0.3612,0.45,,
12/12/03,0.994965,20.999,52.4012,-0.3832,0.54,,
12/11/03,1.010206,20.945,36.9756,-0.3938,-0.64,,
12/10/03,0.970675,21.009,39.1077,-0.3911,-0.78,,
12/9/03,0.974009,21.087,48.0923,-0.396,0.67,,
12/8/03,1.002586,21.02,41.5455,-0.4091,0.44,,
12/5/03,0.99306,20.976,43.049,-0.417,0.8,,
12/4/03,1.007349,20.896,43.5215,-0.4277,0.38,,
12/3/03,1.001633,20.858,51.0925,-0.4402,0.33,,
12/2/03,1.025924,20.825,51.9051,-0.4551,0.25,,
12/1/03,1.034021,20.8,44.4886,-0.459,-1.44,,
11/28/03,0.995918,20.944,40.6652,-0.4452,-1.29,,
11/26/03,0.986868,21.073,41.7604,-0.42,-0.59,,
11/25/03,0.984963,21.132,45.1424,-0.3871,-0.67,,
11/24/03,1.007349,21.199,34.9648,-0.3434,-1.95,,
11/21/03,0.965912,21.394,32.4943,-0.2789,-2.85,,
11/20/03,0.970675,21.679,28.8452,-0.2064,-2.81,,
11/19/03,0.97258,21.96,31.8115,-0.1323,-2.26,,
11/18/03,0.972104,22.186,36.5977,-0.0687,-1.86,,
11/17/03,1.006397,22.372,37.6971,-0.016,-1.48,,
11/14/03,1.022114,22.52,48.2201,0.0314,-0.82,,
11/13/03,1.067837,22.602,43.0267,0.0696,-1.92,,
11/12/03,1.063551,22.794,34.5212,0.119,-2.03,,
11/11/03,1.025924,22.997,38.1723,0.172,-0.66,,
11/10/03,1.04307,23.063,43.6079,0.2115,-0.3,,
11/7/03,1.071648,23.093,52.694,0.2377,0.63,,
11/6/03,1.101178,23.03,49.0811,0.2551,0.18,,
11/5/03,1.096891,23.012,47.9307,0.2768,-0.12,,
11/4/03,1.091176,23.024,50.8,0.2972,-0.24,,
11/3/03,1.102606,23.048,48.1165,0.3128,0.23,,
10/31/03,1.090223,23.025,53.234,0.3266,-0.08,,
10/30/03,1.099749,23.033,61.938,0.3316,0.19,,
10/29/03,1.128326,23.014,57.5973,0.3352,-1.34,,
10/28/03,1.129755,23.148,46.788,0.3551,-1.76,,
10/27/03,1.07641,23.324,49.0381,0.3882,-0.98,,
10/24/03,1.07641,23.422,46.7326,0.4168,-0.94,,
10/23/03,1.094986,23.516,48.4994,0.4421,-0.57,,
10/22/03,1.084031,23.573,50.6275,0.4568,-0.31,,
10/21/03,1.104035,23.604,54.4136,0.459,1.26,,
10/20/03,1.10594,23.478,47.6529,0.4483,0.93,,
10/17/03,1.083555,23.385,55.8411,0.429,2.39,,
10/16/03,1.107369,23.146,60.9135,0.381,3,,
10/15/03,1.182147,22.846,76.5611,0.3129,4.1,,
10/14/03,1.169287,22.436,73.4645,0.2302,3.23,,
10/13/03,1.159761,22.113,69.4163,0.1591,2.24,,
10/10/03,1.12785,21.889,67.6867,0.0999,3.2,,
10/9/03,1.116895,21.569,66.1904,0.0502,1.96,,
10/8/03,1.09832,21.373,65.8344,0.0141,1.04,,
10/7/03,1.10594,21.269,55.7771,-0.0019,0.03,,
10/6/03,1.061646,21.266,51.7272,0.0141,-0.51,,
10/3/03,1.033068,21.317,43.3758,0.0492,-1.89,,
10/2/03,0.979724,21.506,40.8002,0.1024,-1.3,,
10/1/03,0.990202,21.636,40.1556,0.1629,-1.62,,
9/30/03,0.986868,21.798,43.0229,0.2254,-1.12,,
9/29/03,1.014493,21.91,46.5417,0.2851,-1.32,,
9/26/03,0.98544,22.042,31.5522,0.3451,-2.17,,
9/25/03,0.973056,22.259,40.4799,0.4116,-0.91,,
9/24/03,1.015446,22.35,51.4377,0.4538,-0.04,,
9/23/03,1.068313,22.354,48.7087,0.4819,-0.51,,
9/22/03,1.051644,22.405,50.8756,0.5087,-0.3,,
9/19/03,1.075458,22.435,61.6793,0.5283,0.15,,
9/18/03,1.089747,22.42,51.3102,0.5405,-1.06,,
9/17/03,1.053549,22.526,56.0338,0.5598,-0.43,,
9/16/03,1.06498,22.569,53.7636,0.5709,-0.45,,
9/15/03,1.057835,22.614,65.1099,0.5768,0.61,,
9/12/03,1.100225,22.553,60.9017,0.5719,1.14,,
9/11/03,1.074505,22.439,57.9481,0.5676,1.34,,
9/10/03,1.056406,22.305,57.9481,0.5581,1.5,,
9/9/03,1.065456,22.155,62.8422,0.5376,1.75,,
9/8/03,1.083079,21.98,62.3309,0.5031,0.67,,
9/5/03,1.071648,21.913,66.4453,0.4583,1.7,,
9/4/03,1.087365,21.743,74.0075,0.4015,2.98,,
9/3/03,1.093081,21.445,71.5694,0.3382,2.43,,
9/2/03,1.088318,21.202,70.6044,0.2823,2.8,,
8/29/03,1.076887,20.922,67.3245,0.2349,2.18,,
8/28/03,1.056883,20.704,59.6637,0.2025,1.12,,
8/27/03,1.023067,20.592,55.0888,0.1859,1.05,,
8/26/03,1.002586,20.487,53.2717,0.1745,0.99,,
8/25/03,0.993537,20.388,53.638,0.1622,0.96,,
8/22/03,0.994489,20.292,68.1049,0.1463,1.7,,
8/21/03,1.032592,20.122,60.9212,0.1272,1.3,,
8/20/03,1.000681,19.992,49.8414,0.1314,0.12,,
8/19/03,0.967817,19.98,52.8563,0.1529,-0.98,,
8/18/03,0.96877,20.078,44.7883,0.1791,-0.67,,
8/15/03,0.938764,20.145,47.0624,0.2161,-0.98,,
8/14/03,0.951147,20.243,49.7628,0.2548,-0.53,,
8/13/03,0.961149,20.296,44.4814,0.2978,-0.91,,
8/12/03,0.938287,20.387,42.9389,0.35,-1.23,,
8/11/03,0.936382,20.51,43.5929,0.4046,-1.68,,
8/8/03,0.935429,20.678,46.6863,0.4572,-0.3,,
8/7/03,0.949242,20.708,41.8173,0.505,-1.31,,
8/6/03,0.934953,20.839,45.0316,0.5505,-0.89,,
8/5/03,0.970675,20.928,61.7235,0.5806,0.48,,
8/4/03,1.010206,20.88,51.4222,0.5939,-0.16,,
8/1/03,0.987345,20.896,59.712,0.6143,0.1,,
7/31/03,1.004015,20.886,56.1962,0.6256,0.55,,
7/30/03,0.965912,20.831,56.7102,0.6357,0.8,,
7/29/03,0.986868,20.751,60.353,0.6387,0.97,,
7/28/03,0.999728,20.654,69.6931,0.633,1.49,,
7/25/03,1.025924,20.505,56.8473,0.622,0.75,,
7/24/03,0.976867,20.43,72.9265,0.6187,1.13,,
7/23/03,0.990202,20.317,71.9048,0.6025,0.74,,
7/22/03,0.990679,20.243,71.0301,0.5853,1.35,,
7/21/03,0.98163,20.108,69.081,0.568,1.42,,
7/18/03,0.993537,19.966,74.3322,0.5519,1.9,,
7/17/03,0.995442,19.776,66.6086,0.5366,1.16,,
7/16/03,0.946384,19.66,63.5499,0.5312,1.1,,
7/15/03,0.934001,19.55,64.7634,0.526,1.34,,
7/14/03,0.947813,19.416,64.6419,0.5178,0.71,,
7/11/03,0.945432,19.345,60.3324,0.5088,0.96,,
7/10/03,0.932572,19.249,65.4614,0.5007,1.05,,
7/9/03,0.947337,19.144,72.0792,0.4878,0.74,,
7/8/03,0.971627,19.07,64.69,0.4765,0.219,,
7/7/03,0.946384,19.0481,61.355,0.4781,-0.08,,
7/3/03,0.911139,19.0561,57.4486,0.4843,-0.35,,
7/2/03,0.917807,19.0911,58.0353,0.4927,0.58,,
7/1/03,0.909234,19.0331,55.8723,0.4987,0.46,,
6/30/03,0.907805,18.9871,53.2998,0.5031,1.08,,
6/27/03,0.892087,18.8791,64.3104,0.5023,1.55,,
6/26/03,0.918759,18.7241,56.4801,0.4902,1.15,,
6/25/03,0.909234,18.6091,59.6194,0.4786,1.71,,
6/24/03,0.894468,18.4381,73.6695,0.4554,2.58,,
6/23/03,0.907805,18.1801,72.0257,0.4214,2.361,,
6/20/03,0.914473,17.944,73.2185,0.3903,1.61,,
6/19/03,0.911615,17.783,73.2185,0.3635,1.9,,
6/18/03,0.910662,17.593,64.4628,0.3486,1.15,,
6/17/03,0.866368,17.478,63.9919,0.3552,0.97,,
6/16/03,0.870178,17.381,52.5279,0.3738,-0.5,,
6/13/03,0.829694,17.431,55.4714,0.4105,-0.37,,
6/12/03,0.846363,17.468,52.2613,0.4536,-0.74,,
6/11/03,0.831122,17.542,45.1429,0.5085,-1.35,,
6/10/03,0.818263,17.677,39.9004,0.5745,-1.07,,
6/9/03,0.799687,17.784,40.5715,0.6441,-1.27,,
6/6/03,0.816834,17.911,53.5375,0.7092,-0.15,,
6/5/03,0.840172,17.926,48.1292,0.7652,-0.34,,
6/4/03,0.838266,17.96,45.1575,0.8251,-0.8,,
6/3/03,0.824454,18.04,47.4406,0.8815,-1.09,,
6/2/03,0.831122,18.149,60.3961,0.9268,-0.49,,
5/30/03,0.854937,18.198,60.8493,0.9573,-0.48,,
5/29/03,0.862081,18.246,64.555,0.982,-0.54,,
5/28/03,0.870654,18.3,69.2432,0.9992,0.07,,
5/27/03,0.899232,18.293,63.0296,1.0109,-0.19,,
5/23/03,0.872559,18.312,68.8229,1.022,-0.12,,
5/22/03,0.868749,18.324,65.1307,1.0209,0.19,,
5/21/03,0.850174,18.305,63.9293,1.0107,0.46,,
5/20/03,0.847316,18.259,70.7284,0.9824,1.98,,
5/19/03,0.862081,18.061,81.5565,0.9285,3.76,,
5/16/03,0.895421,17.685,83.1552,0.8499,4.13,,
5/15/03,0.892087,17.272,83.4005,0.7527,4.35,,
5/14/03,0.883514,16.837,88.8228,0.6388,4.9,,
5/13/03,0.889229,16.347,87.5565,0.5105,4.45,,
5/12/03,0.88399,15.902,86.6001,0.3782,4.67,,
5/9/03,0.871607,15.435,90.6303,0.2424,4.87,,
5/8/03,0.857318,14.948,89.0208,0.1064,4.18,,
5/7/03,0.840648,14.53,87.9244,-0.0129,3.8,,
5/6/03,0.833504,14.15,82.8976,-0.1113,2.94,,
5/5/03,0.766347,13.856,70.6146,-0.1775,1.64,,
5/2/03,0.688236,13.692,65.4928,-0.2182,1.26,,
5/1/03,0.683949,13.566,61.3899,-0.2496,1.26,,
4/30/03,0.677281,13.44,53.8673,-0.2724,0.34,,
4/29/03,0.669661,13.406,55.3848,-0.2856,0.27,,
4/28/03,0.660135,13.379,40.2314,-0.2918,-0.57,,
4/25/03,0.635844,13.436,39.4916,-0.2859,-0.74,,
4/24/03,0.640131,13.51,40.8571,-0.275,-1,,
4/23/03,0.646799,13.61,41.0701,-0.2586,-0.98,,
4/22/03,0.643465,13.708,29.4901,-0.2343,-1.67,,
4/21/03,0.625842,13.875,27.6625,-0.2,-1.39,,
4/17/03,0.62489,14.014,28.5964,-0.1625,-1.35,,
4/16/03,0.630605,14.149,21.4347,-0.125,-1.37,,
4/15/03,0.637749,14.286,28.8843,-0.0895,-0.61,,
4/14/03,0.646799,14.347,30.8119,-0.0658,-0.63,,
4/11/03,0.6287,14.41,37.1304,-0.048,-0.35,,
4/10/03,0.684426,14.445,40.4216,-0.0384,-0.12,,
4/9/03,0.675852,14.457,48.7119,-0.0342,-0.03,,
4/8/03,0.688236,14.46,48.4144,-0.0352,0.1,,
4/7/03,0.690141,14.45,58.8649,-0.0364,0.18,,
4/4/03,0.686331,14.432,49.3062,-0.0383,-0.57,,
4/3/03,0.688712,14.489,50.2618,-0.0325,-0.38,,
4/2/03,0.69538,14.527,44.0849,-0.0235,-0.71,,
4/1/03,0.674424,14.598,38.2752,-0.0095,-0.8,,
3/31/03,0.673471,14.678,41.6861,0.0064,-0.55,,
3/28/03,0.693951,14.733,43.1699,0.0199,-0.28,,
3/27/03,0.690141,14.761,40.6341,0.0319,-0.15,,
3/26/03,0.686331,14.776,45.938,0.0423,0.38,,
3/25/03,0.692999,14.738,41.7745,0.0472,0.05,,
3/24/03,0.684426,14.733,47.9463,0.049,0.16,,
3/21/03,0.714432,14.717,61.0621,0.0423,0.62,,
3/20/03,0.710145,14.655,57.0321,0.0295,0.35,,
3/19/03,0.71205,14.62,62.0929,0.0187,0.46,,
3/18/03,0.714432,14.574,60.5163,0.008,0.26,,
3/17/03,0.714908,14.548,58.0486,0.0022,-0.12,,
3/14/03,0.703954,14.56,53.0017,0.0029,-0.18,,
3/13/03,0.701096,14.578,47.2953,0.011,-0.1,,
3/12/03,0.677281,14.588,37.5455,0.0249,-0.82,,
3/11/03,0.677758,14.67,41.9711,0.0418,-0.32,,
3/10/03,0.684426,14.702,45.8075,0.0542,-0.35,,
3/7/03,0.692046,14.737,44.592,0.0636,-0.35,,
3/6/03,0.693475,14.772,47.213,0.0714,-0.27,,
3/5/03,0.696333,14.799,47.9041,0.0751,-0.46,,
3/4/03,0.693475,14.845,50.8044,0.0752,-0.01,,
3/3/03,0.697762,14.846,57.2878,0.0704,0.4,,
2/28/03,0.714908,14.806,54.3767,0.062,0.45,,
2/27/03,0.707764,14.761,48.2382,0.0554,0.3,,
2/26/03,0.690617,14.731,58.4972,0.0489,0.49,,
2/25/03,0.715384,14.682,51.6692,0.0356,0.42,,
2/24/03,0.702048,14.64,56.5293,0.0238,0.31,,
2/21/03,0.714432,14.609,55.6958,0.0074,0.46,,
2/20/03,0.703477,14.563,56.4261,-0.0103,0.14,,
2/19/03,0.707287,14.549,61.7716,-0.0295,0.62,,
2/18/03,0.727292,14.487,56.3595,-0.0489,0.34,,
2/14/03,0.698714,14.453,53.7831,-0.0613,0.42,,
2/13/03,0.692523,14.411,49.987,-0.0699,-0.57,,
2/12/03,0.685378,14.468,47.2578,-0.0756,0.03,,
2/11/03,0.683473,14.465,51.4055,-0.0815,0.26,,
2/10/03,0.683473,14.439,47.0403,-0.0909,0.58,,
2/7/03,0.673947,14.381,52.1332,-0.0998,0.31,,
2/6/03,0.687284,14.35,48.869,-0.1134,0.31,,
2/5/03,0.688236,14.319,55.0982,-0.1264,0.73,,
2/4/03,0.69538,14.246,50.9151,-0.1427,0.24,,
2/3/03,0.698238,14.222,50.2737,-0.1543,-0.15,,
1/31/03,0.683949,14.237,46.8347,-0.1646,-0.02,,
1/30/03,0.682044,14.239,60.3157,-0.1737,0.39,,
1/29/03,0.711098,14.2,47.6003,-0.1862,-0.45,,
1/28/03,0.694428,14.245,47.6003,-0.1835,-0.66,,
1/27/03,0.672995,14.311,34.7935,-0.1765,-0.9,,
1/24/03,0.657277,14.401,44.6051,-0.1638,-0.38,,
1/23/03,0.6749,14.439,39.3856,-0.1578,-0.53,,
1/22/03,0.661088,14.492,37.4308,-0.1496,-0.81,,
1/21/03,0.667756,14.573,41.3768,-0.1439,-0.82,,
1/17/03,0.671566,14.655,48.359,-0.1449,-0.24,,
1/16/03,0.696333,14.679,39.1119,-0.1512,-0.15,,
1/15/03,0.687284,14.694,47.4067,-0.1572,0.59,,
1/14/03,0.695857,14.635,49.9139,-0.1715,0.61,,
1/13/03,0.696809,14.574,55.457,-0.1887,0.59,,
1/10/03,0.701096,14.515,47.4541,-0.2074,0.16,,
1/9/03,0.699191,14.499,48.433,-0.2221,0.18,,
1/8/03,0.692999,14.481,47.4575,-0.2382,0.42,,
1/7/03,0.707287,14.439,52.116,-0.2548,0.5,,
1/6/03,0.709669,14.389,57.9689,-0.2728,0.5,,
1/3/03,0.709669,14.339,53.461,-0.2872,0,,
1/2/03,0.704906,14.339,42.9208,-0.2894,-0.49,,
12/31/02,0.682521,14.388,31.4963,-0.279,-0.81,,
12/30/02,0.670137,14.469,32.8096,-0.2614,-1.06,,
12/27/02,0.669661,14.575,36.7779,-0.2441,-1.2,,
12/26/02,0.685855,14.695,38.7977,-0.2276,-0.88,,
12/24/02,0.683949,14.783,39.1495,-0.2088,-0.31,,
12/23/02,0.690141,14.814,31.2998,-0.186,-0.78,,
12/20/02,0.673471,14.892,33.0831,-0.1588,-0.36,,
12/19/02,0.676329,14.928,36.5424,-0.1349,-0.5,,
12/18/02,0.693951,14.978,40.8693,-0.1154,-0.38,,
12/17/02,0.718242,15.016,41.6921,-0.0988,-0.35,,
12/16/02,0.707287,15.051,40.8345,-0.0821,-1.09,,
12/13/02,0.70443,15.16,45.8407,-0.0654,-0.65,,
12/12/02,0.723481,15.225,52.3122,-0.0515,-0.09,,
12/11/02,0.73777,15.234,48.606,-0.0352,-0.55,,
12/10/02,0.727768,15.289,37.0793,-0.007,-1.28,,
12/9/02,0.702525,15.417,39.8587,0.0321,-1.15,,
12/6/02,0.71205,15.532,32.9552,0.0715,-1.25,,
12/5/02,0.696809,15.657,38.1149,0.113,-0.27,,
12/4/02,0.713003,15.684,40.3597,0.1473,-0.37,,
12/3/02,0.722052,15.721,40.647,0.1772,-0.99,,
12/2/02,0.723005,15.82,52.3949,0.202,-0.33,,
11/29/02,0.738246,15.853,50.366,0.2177,-0.11,,
11/27/02,0.748724,15.864,46.8444,0.2361,0.1,,
11/26/02,0.73396,15.854,51.1414,0.2555,0.53,,
11/25/02,0.760632,15.801,54.3734,0.2706,0.28,,
11/22/02,0.762537,15.773,55.4242,0.285,0.08,,
11/21/02,0.778731,15.765,52.826,0.3026,-1.04,,
11/20/02,0.739675,15.869,43.4593,0.3265,-1.78,,
11/19/02,0.727292,16.047,46.9556,0.3546,-1.2,,
11/18/02,0.74539,16.167,57.6391,0.3731,-0.31,,
11/15/02,0.759679,16.198,58.3863,0.3822,0.29,,
11/14/02,0.776349,16.169,53.954,0.3933,-0.09,,
11/13/02,0.742533,16.178,47.9003,0.409,-0.05,,
11/12/02,0.744914,16.183,44.9702,0.4239,-0.25,,
11/11/02,0.722052,16.208,51.1558,0.4275,0.2,,
11/8/02,0.75444,16.188,55.2947,0.4097,1.32,,
11/7/02,0.762061,16.056,74.7691,0.3718,1.92,,
11/6/02,0.820168,15.864,78.5156,0.3131,2.45,,
11/5/02,0.804927,15.619,75.9602,0.251,2.28,,
11/4/02,0.80445,15.391,73.8386,0.1937,2.24,,
11/1/02,0.779207,15.167,68.1765,0.141,1.94,,
10/31/02,0.765395,14.973,69.3832,0.0946,1.78,,
10/30/02,0.761108,14.795,64.3916,0.0484,0.69,,
10/29/02,0.735389,14.726,64.8239,0.0078,0.35,,
10/28/02,0.743485,14.691,64.6101,-0.0312,1,,
10/25/02,0.734436,14.591,53.7215,-0.064,0.44,,
10/24/02,0.699667,14.547,60.1083,-0.0848,1.39,,
10/23/02,0.708716,14.408,54.3337,-0.1069,1.09,,
10/22/02,0.700143,14.299,51.7551,-0.121,0.57,,
10/21/02,0.693475,14.242,48.3071,-0.1316,0.29,,
10/18/02,0.682997,14.213,43.8343,-0.1401,-0.36,,
10/17/02,0.672042,14.249,46.7764,-0.1505,0.03,,
10/16/02,0.693475,14.246,57.534,-0.17,0.53,,
10/15/02,0.722052,14.193,64.9834,-0.1979,0.63,,
10/14/02,0.703477,14.13,55.286,-0.2206,0.15,,
10/11/02,0.691094,14.115,49.669,-0.2248,-0.24,,
10/10/02,0.672042,14.139,34.3233,-0.2171,-1.47,,
10/9/02,0.647275,14.286,31.5987,-0.1995,-1.15,,
10/8/02,0.651562,14.401,37.1465,-0.1839,-0.5,,
10/7/02,0.655848,14.451,38.3239,-0.176,-0.79,,
10/4/02,0.668232,14.53,45.5665,-0.1726,-0.26,,
10/3/02,0.681092,14.556,40.9294,-0.1754,-0.57,,
10/2/02,0.6749,14.613,43.723,-0.1786,-0.36,,
10/1/02,0.691094,14.649,48.933,-0.1875,0.02,,
9/30/02,0.690617,14.647,44.5905,-0.2014,0.26,,
9/27/02,0.701096,14.621,46.2678,-0.2163,0.36,,
9/26/02,0.700143,14.585,60.0454,-0.237,0.9,,
9/25/02,0.711098,14.495,51.267,-0.2638,0.35,,
9/24/02,0.697286,14.46,43.3427,-0.2835,-0.01,,
9/23/02,0.707287,14.461,52.9649,-0.3015,0.48,,
9/20/02,0.70824,14.413,49.0023,-0.3238,0.11,,
9/19/02,0.694428,14.402,52.7137,-0.3429,0.53,,
9/18/02,0.715384,14.349,51.1777,-0.36,0.49,,
9/17/02,0.704906,14.3,48.1459,-0.3707,0.08,,
9/16/02,0.690617,14.292,35.1604,-0.3729,-0.59,,
9/13/02,0.6749,14.351,34.8187,-0.3657,-0.52,,
9/12/02,0.673471,14.403,36.0142,-0.3566,-0.6,,
9/11/02,0.680615,14.463,38.3866,-0.3468,-1.37,,
9/10/02,0.682521,14.6,39.5593,-0.336,-1.54,,
9/9/02,0.684426,14.754,36.3071,-0.3225,-1.62,,
9/6/02,0.684902,14.916,39.7093,-0.305,-1.69,,
9/5/02,0.675376,15.085,32.5353,-0.2872,-1.79,,
9/4/02,0.689665,15.264,32.0334,-0.2657,-1.77,,
9/3/02,0.669184,15.441,35.4783,-0.2484,-1.29,,
8/30/02,0.702525,15.57,38.5675,-0.2407,-0.72,,
8/29/02,0.700143,15.642,36.9197,-0.2427,-0.6,,
8/28/02,0.700143,15.702,38.67,-0.2547,0.13,,
8/27/02,0.707287,15.689,52.1762,-0.2844,0.81,,
8/26/02,0.739675,15.608,56.8927,-0.3371,1.05,,
8/23/02,0.749201,15.503,56.1495,-0.3999,0.65,,
8/22/02,0.760632,15.438,61.914,-0.4687,1.43,,
8/21/02,0.767776,15.295,59.5468,-0.5441,0.92,,
8/20/02,0.757774,15.203,59.0647,-0.6178,1.76,,
8/19/02,0.761108,15.027,56.8672,-0.6893,1.27,,
8/16/02,0.753011,14.9,52.9164,-0.7547,0.71,,
8/15/02,0.743485,14.829,50.4403,-0.8122,0.14,,
8/14/02,0.722529,14.815,42.5555,-0.8635,-0.73,,
8/13/02,0.694904,14.888,45.1173,-0.9085,0.05,,
8/12/02,0.713955,14.883,45.1173,-0.9577,0.42,,
8/9/02,0.714432,14.841,48.7334,-1.0069,0.79,,
8/8/02,0.72872,14.762,43.105,-1.0555,-0.16,,
8/7/02,0.715861,14.778,46.1447,-1.0938,0.76,,
8/6/02,0.702048,14.702,34.7578,-1.1286,-0.69,,
8/5/02,0.666327,14.771,37.169,-1.1507,-0.24,,
8/2/02,0.688236,14.795,39.0376,-1.177,0.04,,
8/1/02,0.704906,14.791,42.1021,-1.2047,-0.39,,
7/31/02,0.726815,14.83,44.5702,-1.2305,-0.73,,
7/30/02,0.734912,14.903,38.4072,-1.2461,-3.3,,
7/29/02,0.715384,15.233,33.9617,-1.2413,-2.95,,
7/26/02,0.682997,15.528,33.729,-1.2228,-4.09,,
7/25/02,0.683949,15.937,36.4451,-1.198,-2.33,,
7/24/02,0.723957,16.17,29.9655,-1.17,-3.38,,
7/23/02,0.689189,16.508,32.827,-1.1319,-3.19,,
7/22/02,0.710621,16.827,31.2726,-1.1002,-3.77,,
7/19/02,0.712527,17.204,30.7922,-1.0711,-3.01,,
7/18/02,0.713955,17.505,34.2388,-1.0563,-1.31,,
7/17/02,0.744438,17.636,37.189,-1.0707,-0.9,,
7/16/02,0.85065,17.726,49.4966,-1.114,0.44,,
7/15/02,0.868273,17.682,43.4981,-1.1877,0.33,,
7/12/02,0.83398,17.649,52.1738,-1.2563,1.76,,
7/11/02,0.871607,17.473,39.7084,-1.3337,0.46,,
7/10/02,0.82493,17.427,43.2473,-1.3948,0.31,,
7/9/02,0.834933,17.396,46.3893,-1.4624,1.32,,
7/8/02,0.857794,17.264,50.0959,-1.5282,1.55,,
7/5/02,0.892563,17.109,42.2765,-1.5815,0.54,,
7/3/02,0.835885,17.055,31.5513,-1.6049,-0.56,,
7/2/02,0.806832,17.111,32.896,-1.6051,-3.39,,
7/1/02,0.812547,17.45,37.3207,-1.5968,-2.53,,
6/28/02,0.843982,17.703,29.685,-1.576,-2.14,,
6/27/02,0.812547,17.917,25.536,-1.5256,-3.23,,
6/26/02,0.788256,18.24,25.5799,-1.4533,-3.61,,
6/25/02,0.816357,18.601,28.1923,-1.3655,-4.24,,
6/24/02,0.822549,19.025,20.5217,-1.2655,-4.71,,
6/21/02,0.802545,19.496,21.1678,-1.144,-4.79,,
6/20/02,0.814929,19.975,21.785,-1.019,-5.79,,
6/19/02,0.815405,20.554,22.3721,-0.8981,-5.46,,
6/18/02,0.95972,21.1,35.5053,-0.7922,-2.46,,
6/17/02,0.978295,21.346,33.4296,-0.7174,-3.15,,
6/14/02,0.957339,21.661,20.6629,-0.6238,-4.85,,
6/13/02,0.930666,22.146,23.8775,-0.515,-3.75,,
6/12/02,0.956862,22.521,25.6749,-0.419,-3.51,,
6/11/02,0.974485,22.872,32.6517,-0.3334,-2.05,,
6/10/02,1.023067,23.077,30.4388,-0.2631,-3.51,,
6/7/02,1.019256,23.428,32.1,-0.193,-2.69,,
6/6/02,1.055454,23.697,40.6591,-0.1341,-0.41,,
6/5/02,1.082126,23.738,39.0753,-0.0916,-2,,
6/4/02,1.084984,23.938,39.4397,-0.0488,-1.69,,
6/3/02,1.091176,24.107,43.1321,-0.0127,-2.1,,
5/31/02,1.10975,24.317,48.7727,0.0107,-0.97,,
5/30/02,1.152617,24.414,45.8597,0.025,-1.6,,
5/29/02,1.142138,24.574,46.9869,0.0414,-0.53,,
5/28/02,1.142138,24.627,45.1256,0.0516,0.17,,
5/24/02,1.150235,24.61,54.9377,0.0551,0.7,,
5/23/02,1.199293,24.54,50.9505,0.0419,0.2,,
5/22/02,1.158332,24.52,41.6587,0.0365,0.17,,
5/21/02,1.117371,24.503,54.1362,0.0304,1.89,,
