,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
3837,4/7/2015,93.5635485,82.08736555,105.475426,93.5635485,93.5635485,-0.089660476,-0.089660476,-0.089660476,-0.007096873,-0.007096873,-0.007096873,-0.082563603,-0.082563603,-0.082563603,0,0,0,93.47388803
3838,4/8/2015,93.5667819,81.49301731,104.9526734,93.5667819,93.5667819,-0.147056577,-0.147056577,-0.147056577,-0.015174207,-0.015174207,-0.015174207,-0.13188237,-0.13188237,-0.13188237,0,0,0,93.41972533
3839,4/9/2015,93.5700153,82.15213614,106.2444589,93.5700153,93.5700153,-0.230182546,-0.230182546,-0.230182546,-0.049494,-0.049494,-0.049494,-0.180688546,-0.180688546,-0.180688546,0,0,0,93.33983276
3840,4/10/2015,93.5732487,80.50289963,104.1874881,93.5732487,93.5732487,-0.348038243,-0.348038243,-0.348038243,-0.120237969,-0.120237969,-0.120237969,-0.227800274,-0.227800274,-0.227800274,0,0,0,93.22521046
3841,4/13/2015,93.58294891,81.18134708,106.1745089,93.58294891,93.58294891,-0.374549122,-0.374549122,-0.374549122,-0.026052294,-0.026052294,-0.026052294,-0.348496828,-0.348496828,-0.348496828,0,0,0,93.20839978
3842,4/14/2015,93.58618231,81.45323919,104.8459138,93.58618231,93.58618231,-0.38606352,-0.38606352,-0.38606352,-0.007096873,-0.007096873,-0.007096873,-0.378966647,-0.378966647,-0.378966647,0,0,0,93.20011879
3843,4/15/2015,93.58941571,81.20574361,105.2610327,93.58941571,93.58941571,-0.418651579,-0.418651579,-0.418651579,-0.015174207,-0.015174207,-0.015174207,-0.403477372,-0.403477372,-0.403477372,0,0,0,93.17076413
3844,4/16/2015,93.59264911,81.97887168,105.1428197,93.59264911,93.59264911,-0.471116693,-0.471116693,-0.471116693,-0.049494,-0.049494,-0.049494,-0.421622693,-0.421622693,-0.421622693,0,0,0,93.12153241
3845,4/17/2015,93.59588251,80.81390071,104.1586689,93.59588251,93.59588251,-0.553399989,-0.553399989,-0.553399989,-0.120237969,-0.120237969,-0.120237969,-0.43316202,-0.43316202,-0.43316202,0,0,0,93.04248252
3846,4/20/2015,93.60558271,80.90313355,104.7550392,93.60558271,93.60558271,-0.454181424,-0.454181424,-0.454181424,-0.026052294,-0.026052294,-0.026052294,-0.42812913,-0.42812913,-0.42812913,0,0,0,93.15140129
3847,4/21/2015,93.60881611,81.95138199,105.5197283,93.60881611,93.60881611,-0.421048657,-0.421048657,-0.421048657,-0.007096873,-0.007096873,-0.007096873,-0.413951784,-0.413951784,-0.413951784,0,0,0,93.18776745
3848,4/22/2015,93.61204951,80.78285155,106.3990452,93.61204951,93.61204951,-0.409362361,-0.409362361,-0.409362361,-0.015174207,-0.015174207,-0.015174207,-0.394188153,-0.394188153,-0.394188153,0,0,0,93.20268715
3849,4/23/2015,93.61528291,80.78565304,105.0918649,93.61528291,93.61528291,-0.418870652,-0.418870652,-0.418870652,-0.049494,-0.049494,-0.049494,-0.369376651,-0.369376651,-0.369376651,0,0,0,93.19641226
3850,4/24/2015,93.61851631,81.01590941,105.6151758,93.61851631,93.61851631,-0.460354473,-0.460354473,-0.460354473,-0.120237969,-0.120237969,-0.120237969,-0.340116504,-0.340116504,-0.340116504,0,0,0,93.15816184
3851,4/27/2015,93.62821651,80.89844511,105.2797645,93.62821651,93.62821651,-0.258076792,-0.258076792,-0.258076792,-0.026052294,-0.026052294,-0.026052294,-0.232024498,-0.232024498,-0.232024498,0,0,0,93.37013972
3852,4/28/2015,93.63144991,81.21877849,104.9711294,93.63144991,93.63144991,-0.198405215,-0.198405215,-0.198405215,-0.007096873,-0.007096873,-0.007096873,-0.191308342,-0.191308342,-0.191308342,0,0,0,93.4330447
3853,4/29/2015,93.63468331,82.0686636,105.181202,93.63468331,93.63468331,-0.164366556,-0.164366556,-0.164366556,-0.015174207,-0.015174207,-0.015174207,-0.149192349,-0.149192349,-0.149192349,0,0,0,93.47031676
3854,4/30/2015,93.63791672,81.36944821,105.5961081,93.63791672,93.63791672,-0.155636058,-0.155636058,-0.155636058,-0.049494,-0.049494,-0.049494,-0.106142058,-0.106142058,-0.106142058,0,0,0,93.48228066
3855,5/1/2015,93.64115012,81.71933829,105.905352,93.64115012,93.64115012,-0.182773309,-0.182773309,-0.182773309,-0.120237969,-0.120237969,-0.120237969,-0.06253534,-0.06253534,-0.06253534,0,0,0,93.45837681
3856,5/4/2015,93.65085032,81.95538343,106.0775041,93.65085032,93.65085032,0.04328002,0.04328002,0.04328002,-0.026052294,-0.026052294,-0.026052294,0.069332313,0.069332313,0.069332313,0,0,0,93.69413034
3857,5/5/2015,93.65408372,81.2842626,105.840899,93.65408372,93.65408372,0.106288909,0.106288909,0.106288909,-0.007096873,-0.007096873,-0.007096873,0.113385782,0.113385782,0.113385782,0,0,0,93.76037263
3858,5/6/2015,93.65731712,81.98816294,104.8950906,93.65731712,93.65731712,0.142431277,0.142431277,0.142431277,-0.015174207,-0.015174207,-0.015174207,0.157605484,0.157605484,0.157605484,0,0,0,93.7997484
3859,5/7/2015,93.66055052,81.94030467,106.1951029,93.66055052,93.66055052,0.152694118,0.152694118,0.152694118,-0.049494,-0.049494,-0.049494,0.202188118,0.202188118,0.202188118,0,0,0,93.81324464
3860,5/8/2015,93.66378392,82.47234373,106.4781584,93.66378392,93.66378392,0.127156216,0.127156216,0.127156216,-0.120237969,-0.120237969,-0.120237969,0.247394185,0.247394185,0.247394185,0,0,0,93.79094014
3861,5/11/2015,93.67348412,81.24881098,106.1480502,93.67348412,93.67348412,0.363851197,0.363851197,0.363851197,-0.026052294,-0.026052294,-0.026052294,0.389903491,0.389903491,0.389903491,0,0,0,94.03733532
3862,5/12/2015,93.67671752,81.88874794,106.3858852,93.67671752,93.67671752,0.433683353,0.433683353,0.433683353,-0.007096873,-0.007096873,-0.007096873,0.440780225,0.440780225,0.440780225,0,0,0,94.11040087
3863,5/13/2015,93.67995092,81.80798552,105.1258409,93.67995092,93.67995092,0.478639048,0.478639048,0.478639048,-0.015174207,-0.015174207,-0.015174207,0.493813256,0.493813256,0.493813256,0,0,0,94.15858997
3864,5/14/2015,93.68318432,81.82416598,106.3513034,93.68318432,93.68318432,0.499700215,0.499700215,0.499700215,-0.049494,-0.049494,-0.049494,0.549194216,0.549194216,0.549194216,0,0,0,94.18288454
3865,5/15/2015,93.68641772,82.58828648,106.1119901,93.68641772,93.68641772,0.48678658,0.48678658,0.48678658,-0.120237969,-0.120237969,-0.120237969,0.607024549,0.607024549,0.607024549,0,0,0,94.1732043
3866,5/18/2015,93.69611793,81.99092815,106.3836997,93.69611793,93.69611793,0.768456961,0.768456961,0.768456961,-0.026052294,-0.026052294,-0.026052294,0.794509254,0.794509254,0.794509254,0,0,0,94.46457489
3867,5/19/2015,93.69935133,82.27749008,105.4789255,93.69935133,93.69935133,0.853677696,0.853677696,0.853677696,-0.007096873,-0.007096873,-0.007096873,0.860774569,0.860774569,0.860774569,0,0,0,94.55302902
3868,5/20/2015,93.70258473,82.56369102,106.980879,93.70258473,93.70258473,0.912950062,0.912950062,0.912950062,-0.015174207,-0.015174207,-0.015174207,0.928124269,0.928124269,0.928124269,0,0,0,94.61553479
3869,5/21/2015,93.70581813,82.71970941,105.0868574,93.70581813,93.70581813,0.946370746,0.946370746,0.946370746,-0.049494,-0.049494,-0.049494,0.995864746,0.995864746,0.995864746,0,0,0,94.65218887
3870,5/22/2015,93.70905153,83.53695367,106.4438543,93.70905153,93.70905153,0.942931131,0.942931131,0.942931131,-0.120237969,-0.120237969,-0.120237969,1.0631691,1.0631691,1.0631691,0,0,0,94.65198266
3871,5/26/2015,93.72198513,83.2418861,106.4205882,93.72198513,93.72198513,1.300579475,1.300579475,1.300579475,-0.007096873,-0.007096873,-0.007096873,1.307676347,1.307676347,1.307676347,0,0,0,95.0225646
3872,5/27/2015,93.79242797,82.30564938,106.7750562,93.79242797,93.79242797,1.341716125,1.341716125,1.341716125,-0.015174207,-0.015174207,-0.015174207,1.356890333,1.356890333,1.356890333,0,0,0,95.1341441
3873,5/28/2015,93.86287081,82.59100876,107.4149608,93.86287081,93.86287081,1.349443468,1.349443468,1.349443468,-0.049494,-0.049494,-0.049494,1.398937468,1.398937468,1.398937468,0,0,0,95.21231428
3874,5/29/2015,93.93331365,82.77760291,107.0976464,93.93331365,93.93331365,1.312411449,1.312411449,1.312411449,-0.120237969,-0.120237969,-0.120237969,1.432649417,1.432649417,1.432649417,0,0,0,95.2457251
3875,6/1/2015,94.14464217,83.51072985,107.5993837,94.14464217,94.14464217,1.447298099,1.447298099,1.447298099,-0.026052294,-0.026052294,-0.026052294,1.473350393,1.473350393,1.473350393,0,0,0,95.59194027
3876,6/2/2015,94.21508501,84.04766414,107.5540414,94.21508501,94.21508501,1.456841959,1.456841959,1.456841959,-0.007096873,-0.007096873,-0.007096873,1.463938832,1.463938832,1.463938832,0,0,0,95.67192697
3877,6/3/2015,94.28552785,83.94569397,107.6888014,94.28552785,94.28552785,1.426867598,1.426867598,1.426867598,-0.015174207,-0.015174207,-0.015174207,1.442041805,1.442041805,1.442041805,0,0,0,95.71239544
3878,6/4/2015,94.35597069,83.97246754,107.1555252,94.35597069,94.35597069,1.357870572,1.357870572,1.357870572,-0.049494,-0.049494,-0.049494,1.407364572,1.407364572,1.407364572,0,0,0,95.71384126
3879,6/5/2015,94.42641353,83.96231557,106.9145869,94.42641353,94.42641353,1.239601951,1.239601951,1.239601951,-0.120237969,-0.120237969,-0.120237969,1.35983992,1.35983992,1.35983992,0,0,0,95.66601548
3880,6/8/2015,94.63774204,83.89741328,107.682129,94.63774204,94.63774204,1.117066052,1.117066052,1.117066052,-0.026052294,-0.026052294,-0.026052294,1.143118346,1.143118346,1.143118346,0,0,0,95.7548081
3881,6/9/2015,94.70818488,83.89188564,108.1948214,94.70818488,94.70818488,1.04125676,1.04125676,1.04125676,-0.007096873,-0.007096873,-0.007096873,1.048353633,1.048353633,1.048353633,0,0,0,95.74944164
3882,6/10/2015,94.77862772,84.27408646,107.7173333,94.77862772,94.77862772,0.928830966,0.928830966,0.928830966,-0.015174207,-0.015174207,-0.015174207,0.944005173,0.944005173,0.944005173,0,0,0,95.70745869
3883,6/11/2015,94.84907056,83.53447911,107.8135035,94.84907056,94.84907056,0.781904187,0.781904187,0.781904187,-0.049494,-0.049494,-0.049494,0.831398188,0.831398188,0.831398188,0,0,0,95.63097475
3884,6/12/2015,94.9195134,84.75058207,107.6171597,94.9195134,94.9195134,0.59180058,0.59180058,0.59180058,-0.120237969,-0.120237969,-0.120237969,0.712038549,0.712038549,0.712038549,0,0,0,95.51131398
3885,6/15/2015,95.13084192,83.22556002,106.8409223,95.13084192,95.13084192,0.304517184,0.304517184,0.304517184,-0.026052294,-0.026052294,-0.026052294,0.330569478,0.330569478,0.330569478,0,0,0,95.43535911
3886,6/16/2015,95.20128476,82.11868207,108.5091141,95.20128476,95.20128476,0.194668358,0.194668358,0.194668358,-0.007096873,-0.007096873,-0.007096873,0.20176523,0.20176523,0.20176523,0,0,0,95.39595312
3887,6/17/2015,95.2717276,84.09349771,107.3085532,95.2717276,95.2717276,0.06012116,0.06012116,0.06012116,-0.015174207,-0.015174207,-0.015174207,0.075295368,0.075295368,0.075295368,0,0,0,95.33184876
3888,6/18/2015,95.34217044,83.1881563,107.2812273,95.34217044,95.34217044,-0.096473948,-0.096473948,-0.096473948,-0.049494,-0.049494,-0.049494,-0.046979947,-0.046979947,-0.046979947,0,0,0,95.24569649
3889,6/19/2015,95.41261328,83.56556844,107.8504982,95.41261328,95.41261328,-0.283518299,-0.283518299,-0.283518299,-0.120237969,-0.120237969,-0.120237969,-0.16328033,-0.16328033,-0.16328033,0,0,0,95.12909498
3890,6/22/2015,95.6239418,83.41322021,107.5531765,95.6239418,95.6239418,-0.486562852,-0.486562852,-0.486562852,-0.026052294,-0.026052294,-0.026052294,-0.460510559,-0.460510559,-0.460510559,0,0,0,95.13737895
3891,6/23/2015,95.69438464,83.28504263,107.3219499,95.69438464,95.69438464,-0.545078285,-0.545078285,-0.545078285,-0.007096873,-0.007096873,-0.007096873,-0.537981412,-0.537981412,-0.537981412,0,0,0,95.14930635
3892,6/24/2015,95.76482748,82.67837588,107.4937479,95.76482748,95.76482748,-0.618172718,-0.618172718,-0.618172718,-0.015174207,-0.015174207,-0.015174207,-0.602998511,-0.602998511,-0.602998511,0,0,0,95.14665476
3893,6/25/2015,95.83527032,82.37254839,107.3282427,95.83527032,95.83527032,-0.704431243,-0.704431243,-0.704431243,-0.049494,-0.049494,-0.049494,-0.654937242,-0.654937242,-0.654937242,0,0,0,95.13083908
3894,6/26/2015,95.90571316,82.85765106,107.1721785,95.90571316,95.90571316,-0.813671368,-0.813671368,-0.813671368,-0.120237969,-0.120237969,-0.120237969,-0.693433399,-0.693433399,-0.693433399,0,0,0,95.09204179
3895,6/29/2015,96.11704168,83.18730725,107.3285124,96.11704168,96.11704168,-0.754602914,-0.754602914,-0.754602914,-0.026052294,-0.026052294,-0.026052294,-0.72855062,-0.72855062,-0.72855062,0,0,0,95.36243876
3896,6/30/2015,96.18748452,83.63220762,107.7078297,96.18748452,96.18748452,-0.721912282,-0.721912282,-0.721912282,-0.007096873,-0.007096873,-0.007096873,-0.714815409,-0.714815409,-0.714815409,0,0,0,95.46557223
3897,7/1/2015,96.25792736,84.52108815,106.9159397,96.25792736,96.25792736,-0.704780201,-0.704780201,-0.704780201,-0.015174207,-0.015174207,-0.015174207,-0.689605994,-0.689605994,-0.689605994,0,0,0,95.55314715
3898,7/2/2015,96.32837019,82.7674555,107.5933287,96.32837019,96.32837019,-0.703457962,-0.703457962,-0.703457962,-0.049494,-0.049494,-0.049494,-0.653963961,-0.653963961,-0.653963961,0,0,0,95.62491223
3899,7/6/2015,96.61014155,83.75886856,106.9658227,96.61014155,96.61014155,-0.458613739,-0.458613739,-0.458613739,-0.026052294,-0.026052294,-0.026052294,-0.432561446,-0.432561446,-0.432561446,0,0,0,96.15152781
3900,7/7/2015,96.68058439,84.39076809,108.5568996,96.68058439,96.68058439,-0.371625311,-0.371625311,-0.371625311,-0.007096873,-0.007096873,-0.007096873,-0.364528439,-0.364528439,-0.364528439,0,0,0,96.30895908
3901,7/8/2015,96.75102723,84.73299881,108.0549425,96.75102723,96.75102723,-0.30945462,-0.30945462,-0.30945462,-0.015174207,-0.015174207,-0.015174207,-0.294280413,-0.294280413,-0.294280413,0,0,0,96.44157261
3902,7/9/2015,96.82147007,85.05468138,108.5497291,96.82147007,96.82147007,-0.272658891,-0.272658891,-0.272658891,-0.049494,-0.049494,-0.049494,-0.223164891,-0.223164891,-0.223164891,0,0,0,96.54881118
3903,7/10/2015,96.89191291,84.54613759,108.0864879,96.89191291,96.89191291,-0.272665289,-0.272665289,-0.272665289,-0.120237969,-0.120237969,-0.120237969,-0.15242732,-0.15242732,-0.15242732,0,0,0,96.61924762
3904,7/13/2015,97.10324143,85.35035661,108.6433497,97.10324143,97.10324143,0.021136632,0.021136632,0.021136632,-0.026052294,-0.026052294,-0.026052294,0.047188926,0.047188926,0.047188926,0,0,0,97.12437806
3905,7/14/2015,97.17368427,85.11651913,109.1242195,97.17368427,97.17368427,0.099851071,0.099851071,0.099851071,-0.007096873,-0.007096873,-0.007096873,0.106947943,0.106947943,0.106947943,0,0,0,97.27353534
3906,7/15/2015,97.24412711,85.27157678,109.7802446,97.24412711,97.24412711,0.147334583,0.147334583,0.147334583,-0.015174207,-0.015174207,-0.015174207,0.16250879,0.16250879,0.16250879,0,0,0,97.39146169
3907,7/16/2015,97.31456995,85.994634,109.6656847,97.31456995,97.31456995,0.164195922,0.164195922,0.164195922,-0.049494,-0.049494,-0.049494,0.213689923,0.213689923,0.213689923,0,0,0,97.47876587
3908,7/17/2015,97.38501279,86.17948992,109.0410308,97.38501279,97.38501279,0.140272255,0.140272255,0.140272255,-0.120237969,-0.120237969,-0.120237969,0.260510224,0.260510224,0.260510224,0,0,0,97.52528504
3909,7/20/2015,97.59634131,85.91862211,109.6785838,97.59634131,97.59634131,0.351717284,0.351717284,0.351717284,-0.026052294,-0.026052294,-0.026052294,0.377769578,0.377769578,0.377769578,0,0,0,97.94805859
3910,7/21/2015,97.66678415,85.75847754,108.5288166,97.66678415,97.66678415,0.403812255,0.403812255,0.403812255,-0.007096873,-0.007096873,-0.007096873,0.410909127,0.410909127,0.410909127,0,0,0,98.0705964
3911,7/22/2015,97.73722699,85.45042484,110.5010909,97.73722699,97.73722699,0.427110675,0.427110675,0.427110675,-0.015174207,-0.015174207,-0.015174207,0.442284882,0.442284882,0.442284882,0,0,0,98.16433766
3912,7/23/2015,97.80766983,85.66798885,109.9192515,97.80766983,97.80766983,0.423258789,0.423258789,0.423258789,-0.049494,-0.049494,-0.049494,0.472752789,0.472752789,0.472752789,0,0,0,98.23092862
3913,7/24/2015,97.87811267,86.89362989,110.6058161,97.87811267,97.87811267,0.382973682,0.382973682,0.382973682,-0.120237969,-0.120237969,-0.120237969,0.503211651,0.503211651,0.503211651,0,0,0,98.26108635
3914,7/27/2015,98.08944118,87.06123923,110.9165841,98.08944118,98.08944118,0.577428041,0.577428041,0.577428041,-0.026052294,-0.026052294,-0.026052294,0.603480335,0.603480335,0.603480335,0,0,0,98.66686923
3915,7/28/2015,98.15988402,86.9205669,110.79773,98.15988402,98.15988402,0.635518137,0.635518137,0.635518137,-0.007096873,-0.007096873,-0.007096873,0.64261501,0.64261501,0.64261501,0,0,0,98.79540216
3916,7/29/2015,98.23032686,87.32849926,111.4069821,98.23032686,98.23032686,0.670587261,0.670587261,0.670587261,-0.015174207,-0.015174207,-0.015174207,0.685761468,0.685761468,0.685761468,0,0,0,98.90091412
3917,7/30/2015,98.3007697,86.61289464,110.0455149,98.3007697,98.3007697,0.683936724,0.683936724,0.683936724,-0.049494,-0.049494,-0.049494,0.733430724,0.733430724,0.733430724,0,0,0,98.98470643
3918,7/31/2015,98.37121254,87.47988512,110.40646,98.37121254,98.37121254,0.665747221,0.665747221,0.665747221,-0.120237969,-0.120237969,-0.120237969,0.785985189,0.785985189,0.785985189,0,0,0,99.03695976
3919,8/3/2015,98.58254106,87.43255484,111.2397684,98.58254106,98.58254106,0.948069511,0.948069511,0.948069511,-0.026052294,-0.026052294,-0.026052294,0.974121805,0.974121805,0.974121805,0,0,0,99.53061057
3920,8/4/2015,98.6529839,87.61445582,111.3780513,98.6529839,98.6529839,1.039433705,1.039433705,1.039433705,-0.007096873,-0.007096873,-0.007096873,1.046530578,1.046530578,1.046530578,0,0,0,99.69241761
3921,8/5/2015,98.72342674,88.08355612,111.7755004,98.72342674,98.72342674,1.107969955,1.107969955,1.107969955,-0.015174207,-0.015174207,-0.015174207,1.123144162,1.123144162,1.123144162,0,0,0,99.8313967
3922,8/6/2015,98.79386958,88.62625971,111.7291942,98.79386958,98.79386958,1.153856146,1.153856146,1.153856146,-0.049494,-0.049494,-0.049494,1.203350146,1.203350146,1.203350146,0,0,0,99.94772573
3923,8/7/2015,98.86431242,88.00672086,112.7581713,98.86431242,98.86431242,1.166170401,1.166170401,1.166170401,-0.120237969,-0.120237969,-0.120237969,1.286408369,1.286408369,1.286408369,0,0,0,100.0304828
3924,8/10/2015,99.07564094,88.48517919,112.0255911,99.07564094,99.07564094,1.517808412,1.517808412,1.517808412,-0.026052294,-0.026052294,-0.026052294,1.543860706,1.543860706,1.543860706,0,0,0,100.5934494
3925,8/11/2015,99.14608378,89.62755242,112.2214704,99.14608378,99.14608378,1.622103026,1.622103026,1.622103026,-0.007096873,-0.007096873,-0.007096873,1.629199899,1.629199899,1.629199899,0,0,0,100.7681868
3926,8/12/2015,99.21652662,89.44137811,112.130927,99.21652662,99.21652662,1.697461231,1.697461231,1.697461231,-0.015174207,-0.015174207,-0.015174207,1.712635439,1.712635439,1.712635439,0,0,0,100.9139878
3927,8/13/2015,99.28696946,89.87156557,113.2065779,99.28696946,99.28696946,1.743708471,1.743708471,1.743708471,-0.049494,-0.049494,-0.049494,1.793202471,1.793202471,1.793202471,0,0,0,101.0306779
3928,8/14/2015,99.3574123,90.5973685,113.5077414,99.3574123,99.3574123,1.749760179,1.749760179,1.749760179,-0.120237969,-0.120237969,-0.120237969,1.869998148,1.869998148,1.869998148,0,0,0,101.1071725
3929,8/17/2015,99.56874082,90.16149685,113.0592262,99.56874082,99.56874082,2.044122307,2.044122307,2.044122307,-0.026052294,-0.026052294,-0.026052294,2.070174601,2.070174601,2.070174601,0,0,0,101.6128631
3930,8/18/2015,99.63918366,89.57021357,113.6748593,99.63918366,99.63918366,2.117828141,2.117828141,2.117828141,-0.007096873,-0.007096873,-0.007096873,2.124925013,2.124925013,2.124925013,0,0,0,101.7570118
3931,8/19/2015,99.7096265,89.97287982,114.3634488,99.7096265,99.7096265,2.157923488,2.157923488,2.157923488,-0.015174207,-0.015174207,-0.015174207,2.173097695,2.173097695,2.173097695,0,0,0,101.86755
3932,8/20/2015,99.78006934,89.86660621,114.3973663,99.78006934,99.78006934,2.165079251,2.165079251,2.165079251,-0.049494,-0.049494,-0.049494,2.214573252,2.214573252,2.214573252,0,0,0,101.9451486
3933,8/21/2015,99.85051217,90.23534196,115.0279972,99.85051217,99.85051217,2.129152983,2.129152983,2.129152983,-0.120237969,-0.120237969,-0.120237969,2.249390952,2.249390952,2.249390952,0,0,0,101.9796652
3934,8/24/2015,100.0618407,89.97867148,115.0674794,100.0618407,100.0618407,2.290473136,2.290473136,2.290473136,-0.026052294,-0.026052294,-0.026052294,2.316525429,2.316525429,2.316525429,0,0,0,102.3523138
3935,8/25/2015,100.1322835,90.12406074,113.5546757,100.1322835,100.1322835,2.32089678,2.32089678,2.32089678,-0.007096873,-0.007096873,-0.007096873,2.327993653,2.327993653,2.327993653,0,0,0,102.4531803
3936,8/26/2015,100.2027264,91.05900158,114.8712356,100.2027264,100.2027264,2.319859135,2.319859135,2.319859135,-0.015174207,-0.015174207,-0.015174207,2.335033343,2.335033343,2.335033343,0,0,0,102.5225855
3937,8/27/2015,100.2731692,90.88580681,113.9048783,100.2731692,100.2731692,2.288875014,2.288875014,2.288875014,-0.049494,-0.049494,-0.049494,2.338369014,2.338369014,2.338369014,0,0,0,102.5620442
3938,8/28/2015,100.3436121,91.21739036,114.7295431,100.3436121,100.3436121,2.218523061,2.218523061,2.218523061,-0.120237969,-0.120237969,-0.120237969,2.33876103,2.33876103,2.33876103,0,0,0,102.5621351
3939,8/31/2015,100.5549406,90.48667797,114.5972897,100.5549406,100.5549406,2.303780687,2.303780687,2.303780687,-0.026052294,-0.026052294,-0.026052294,2.329832981,2.329832981,2.329832981,0,0,0,102.8587213
3940,9/1/2015,100.6253834,91.11778324,114.9859159,100.6253834,100.6253834,2.318705724,2.318705724,2.318705724,-0.007096873,-0.007096873,-0.007096873,2.325802597,2.325802597,2.325802597,0,0,0,102.9440891
3941,9/2/2015,100.6958262,91.24668781,114.8704072,100.6958262,100.6958262,2.307037141,2.307037141,2.307037141,-0.015174207,-0.015174207,-0.015174207,2.322211349,2.322211349,2.322211349,0,0,0,103.0028634
3942,9/3/2015,100.7662691,90.99321288,114.9419115,100.7662691,100.7662691,2.269985598,2.269985598,2.269985598,-0.049494,-0.049494,-0.049494,2.319479599,2.319479599,2.319479599,0,0,0,103.0362547
3943,9/4/2015,100.8367119,90.87486461,114.7045275,100.8367119,100.8367119,2.197660148,2.197660148,2.197660148,-0.120237969,-0.120237969,-0.120237969,2.317898117,2.317898117,2.317898117,0,0,0,103.0343721
3944,9/8/2015,101.1184833,91.90074014,115.9802391,101.1184833,101.1184833,2.316793757,2.316793757,2.316793757,-0.007096873,-0.007096873,-0.007096873,2.32389063,2.32389063,2.32389063,0,0,0,103.435277
3945,9/9/2015,101.1889261,91.81133704,115.7587172,101.1889261,101.1889261,2.312239342,2.312239342,2.312239342,-0.015174207,-0.015174207,-0.015174207,2.327413549,2.327413549,2.327413549,0,0,0,103.5011655
3946,9/10/2015,101.259369,90.95553406,115.1047869,101.259369,101.259369,2.281366851,2.281366851,2.281366851,-0.049494,-0.049494,-0.049494,2.330860852,2.330860852,2.330860852,0,0,0,103.5407358
3947,9/11/2015,101.3298118,91.69083868,115.5416416,101.3298118,101.3298118,2.213360603,2.213360603,2.213360603,-0.120237969,-0.120237969,-0.120237969,2.333598572,2.333598572,2.333598572,0,0,0,103.5431724
3948,9/14/2015,101.5411403,91.83964076,115.0055302,101.5411403,101.5411403,2.304187933,2.304187933,2.304187933,-0.026052294,-0.026052294,-0.026052294,2.330240227,2.330240227,2.330240227,0,0,0,103.8453283
3949,9/15/2015,101.6115832,91.36855256,114.858361,101.6115832,101.6115832,2.315598018,2.315598018,2.315598018,-0.007096873,-0.007096873,-0.007096873,2.32269489,2.32269489,2.32269489,0,0,0,103.9271812
3950,9/16/2015,101.682026,91.95207236,115.7299225,101.682026,101.682026,2.29551721,2.29551721,2.29551721,-0.015174207,-0.015174207,-0.015174207,2.310691417,2.310691417,2.310691417,0,0,0,103.9775432
3951,9/17/2015,101.7524688,92.24535165,116.7539734,101.7524688,101.7524688,2.244075981,2.244075981,2.244075981,-0.049494,-0.049494,-0.049494,2.293569981,2.293569981,2.293569981,0,0,0,103.9965448
3952,9/18/2015,101.8229117,91.86579048,115.9939139,101.8229117,101.8229117,2.150531852,2.150531852,2.150531852,-0.120237969,-0.120237969,-0.120237969,2.270769821,2.270769821,2.270769821,0,0,0,103.9734435
3953,9/21/2015,102.0342402,92.35775592,116.4394071,102.0342402,102.0342402,2.138652441,2.138652441,2.138652441,-0.026052294,-0.026052294,-0.026052294,2.164704735,2.164704735,2.164704735,0,0,0,104.1728926
3954,9/22/2015,102.104683,92.58452271,115.9432951,102.104683,102.104683,2.109313703,2.109313703,2.109313703,-0.007096873,-0.007096873,-0.007096873,2.116410576,2.116410576,2.116410576,0,0,0,104.2139967
3955,9/23/2015,102.1751259,92.61826846,116.6674514,102.1751259,102.1751259,2.046735917,2.046735917,2.046735917,-0.015174207,-0.015174207,-0.015174207,2.061910124,2.061910124,2.061910124,0,0,0,104.2218618
3956,9/24/2015,102.2455687,92.12496097,115.813749,102.2455687,102.2455687,1.952154777,1.952154777,1.952154777,-0.049494,-0.049494,-0.049494,2.001648777,2.001648777,2.001648777,0,0,0,104.1977235
3957,9/25/2015,102.3160116,92.02136087,115.3427474,102.3160116,102.3160116,1.816024124,1.816024124,1.816024124,-0.120237969,-0.120237969,-0.120237969,1.936262093,1.936262093,1.936262093,0,0,0,104.1320357
3958,9/28/2015,102.5273401,92.41966281,117.101737,102.5273401,102.5273401,1.692273754,1.692273754,1.692273754,-0.026052294,-0.026052294,-0.026052294,1.718326048,1.718326048,1.718326048,0,0,0,104.2196138
3959,9/29/2015,102.5977829,92.42759255,116.4251752,102.5977829,102.5977829,1.63505997,1.63505997,1.63505997,-0.007096873,-0.007096873,-0.007096873,1.642156842,1.642156842,1.642156842,0,0,0,104.2328429
3960,9/30/2015,102.6682258,91.66195599,115.8758643,102.6682258,102.6682258,1.551200927,1.551200927,1.551200927,-0.015174207,-0.015174207,-0.015174207,1.566375134,1.566375134,1.566375134,0,0,0,104.2194267
3961,10/1/2015,102.7386686,92.07389935,116.0869618,102.7386686,102.7386686,1.442880083,1.442880083,1.442880083,-0.049494,-0.049494,-0.049494,1.492374084,1.492374084,1.492374084,0,0,0,104.1815487
3962,10/2/2015,102.8091114,92.92653252,116.2019192,102.8091114,102.8091114,1.301328006,1.301328006,1.301328006,-0.120237969,-0.120237969,-0.120237969,1.421565975,1.421565975,1.421565975,0,0,0,104.1104394
